id,employee_id,org_id,amount,created_at,source
11312,677,23,992.1,2025-03-26,CORPORATE_CARD
11313,677,23,732.09,2025-01-25,CORPORATE_CARD
11314,677,23,2451.51,2025-03-20,CORPORATE_CARD
11315,677,23,1186.8,2024-10-16,CORPORATE_CARD
11316,677,23,1787.69,2025-03-10,CORPORATE_CARD
11317,677,23,817.42,2025-01-24,CORPORATE_CARD
11318,689,23,2405.78,2025-02-18,CORPORATE_CARD
11319,689,23,1531.66,2024-11-19,CORPORATE_CARD
11320,689,23,985.51,2025-02-03,CORPORATE_CARD
11321,689,23,990.82,2025-03-12,CORPORATE_CARD
11322,689,23,1804.92,2025-03-08,CORPORATE_CARD
11323,689,23,44.5,2024-10-11,CORPORATE_CARD
11324,689,23,1501.99,2025-03-13,CORPORATE_CARD
11325,689,23,2024.59,2025-03-15,CORPORATE_CARD
11326,689,23,1382.27,2025-01-30,CORPORATE_CARD
11327,689,23,2494.86,2025-03-03,CORPORATE_CARD
11328,689,23,1220.71,2024-12-21,CORPORATE_CARD
11329,689,23,1004.69,2025-03-06,CORPORATE_CARD
11330,689,23,2101.99,2025-01-27,CORPORATE_CARD
11331,689,23,2058.26,2025-01-06,CORPORATE_CARD
11332,689,23,416.39,2025-03-27,CORPORATE_CARD
11333,689,23,2059.1,2025-01-25,CORPORATE_CARD
11334,689,23,352.04,2025-02-15,CORPORATE_CARD
11335,689,23,2346.08,2025-03-20,CORPORATE_CARD
11336,689,23,701.95,2025-03-19,CORPORATE_CARD
11337,689,23,867.0,2024-12-20,CORPORATE_CARD
11338,689,23,1863.36,2025-01-25,CORPORATE_CARD
11339,689,23,26.7,2025-01-30,CORPORATE_CARD
11340,689,23,2096.37,2024-12-14,CORPORATE_CARD
11341,689,23,789.53,2024-11-20,CORPORATE_CARD
11342,689,23,179.73,2024-10-24,CORPORATE_CARD
11343,689,23,920.86,2025-03-10,CORPORATE_CARD
11344,689,23,865.21,2025-01-27,CORPORATE_CARD
11345,689,23,1574.2,2025-03-05,CORPORATE_CARD
11346,689,23,2245.31,2025-03-04,CORPORATE_CARD
11347,689,23,1924.67,2025-01-13,CORPORATE_CARD
11348,687,23,944.38,2025-02-20,CORPORATE_CARD
11349,687,23,840.23,2024-10-03,CORPORATE_CARD
11350,687,23,1568.6,2024-10-17,CORPORATE_CARD
11351,687,23,394.8,2025-03-12,CORPORATE_CARD
11352,687,23,1820.86,2025-03-12,CORPORATE_CARD
11353,687,23,41.41,2024-12-05,CORPORATE_CARD
11354,687,23,388.54,2025-03-24,CORPORATE_CARD
11355,687,23,695.4,2025-01-26,CORPORATE_CARD
11356,668,23,294.78,2025-03-12,CORPORATE_CARD
11357,668,23,2274.21,2025-01-30,CORPORATE_CARD
11358,668,23,210.88,2024-12-13,CORPORATE_CARD
11359,668,23,2023.43,2024-11-10,CORPORATE_CARD
11360,668,23,1980.29,2025-03-02,CORPORATE_CARD
11361,668,23,681.47,2024-10-24,CORPORATE_CARD
11362,668,23,2148.84,2025-03-26,CORPORATE_CARD
11363,668,23,1597.06,2024-10-02,CORPORATE_CARD
11364,668,23,1217.24,2024-12-31,CORPORATE_CARD
11365,668,23,399.05,2025-03-21,CORPORATE_CARD
11366,668,23,136.7,2025-03-19,CORPORATE_CARD
11367,691,23,2328.14,2025-03-19,CORPORATE_CARD
11368,691,23,254.51,2025-03-23,CORPORATE_CARD
11369,691,23,2352.3,2024-11-27,CORPORATE_CARD
11370,691,23,2255.47,2025-01-19,CORPORATE_CARD
11371,691,23,1268.06,2024-12-10,CORPORATE_CARD
11372,665,23,1710.64,2025-03-27,CORPORATE_CARD
11373,665,23,2157.25,2025-02-14,CORPORATE_CARD
11374,665,23,1035.79,2025-03-25,CORPORATE_CARD
11375,665,23,1310.31,2025-03-15,CORPORATE_CARD
11376,665,23,2018.69,2024-10-18,CORPORATE_CARD
11377,665,23,1706.22,2024-11-15,CORPORATE_CARD
11378,665,23,1196.84,2025-03-02,CORPORATE_CARD
11379,665,23,1946.35,2025-02-22,CORPORATE_CARD
11380,665,23,2170.43,2025-03-12,CORPORATE_CARD
11381,665,23,1923.93,2024-10-30,CORPORATE_CARD
11382,665,23,1318.63,2024-10-28,CORPORATE_CARD
11383,665,23,508.67,2024-12-25,CORPORATE_CARD
11384,665,23,1247.63,2024-11-13,CORPORATE_CARD
11385,665,23,803.55,2024-12-06,CORPORATE_CARD
11386,665,23,484.56,2025-03-03,CORPORATE_CARD
11387,665,23,526.43,2024-11-06,CORPORATE_CARD
11388,665,23,2250.11,2025-03-09,CORPORATE_CARD
11389,665,23,1706.92,2025-02-15,CORPORATE_CARD
11390,665,23,1395.01,2025-02-26,CORPORATE_CARD
11391,665,23,2462.64,2025-03-09,CORPORATE_CARD
11392,665,23,929.67,2025-03-18,CORPORATE_CARD
11393,684,23,2406.4,2025-03-18,CORPORATE_CARD
11394,684,23,2467.85,2025-03-10,CORPORATE_CARD
11395,684,23,1195.22,2025-01-30,CORPORATE_CARD
11396,684,23,962.69,2025-01-28,CORPORATE_CARD
11397,684,23,343.05,2025-03-14,CORPORATE_CARD
11398,684,23,1250.48,2024-11-08,CORPORATE_CARD
11399,684,23,1748.33,2025-03-07,CORPORATE_CARD
11400,684,23,220.6,2025-01-28,CORPORATE_CARD
11401,684,23,162.65,2025-02-08,CORPORATE_CARD
11402,684,23,538.83,2024-11-06,CORPORATE_CARD
11403,684,23,2058.34,2025-01-07,CORPORATE_CARD
11404,684,23,990.31,2025-01-01,CORPORATE_CARD
11405,684,23,494.22,2024-10-31,CORPORATE_CARD
11406,684,23,1881.41,2024-10-12,CORPORATE_CARD
11407,684,23,342.78,2025-03-13,CORPORATE_CARD
11408,684,23,110.3,2024-12-07,CORPORATE_CARD
11409,684,23,1786.88,2024-10-23,CORPORATE_CARD
11410,684,23,660.89,2025-01-27,CORPORATE_CARD
11411,684,23,569.17,2024-10-19,CORPORATE_CARD
11412,684,23,326.41,2024-12-06,CORPORATE_CARD
11413,684,23,227.01,2025-01-03,CORPORATE_CARD
11414,671,23,1976.42,2025-03-17,CORPORATE_CARD
11415,671,23,2330.15,2025-01-18,CORPORATE_CARD
11416,671,23,1166.87,2025-03-28,CORPORATE_CARD
11417,671,23,531.74,2025-03-30,CORPORATE_CARD
11418,671,23,1994.35,2025-03-03,CORPORATE_CARD
11419,671,23,264.29,2025-01-21,CORPORATE_CARD
11420,671,23,2131.95,2025-03-09,CORPORATE_CARD
11421,671,23,2051.25,2025-03-04,CORPORATE_CARD
11422,671,23,1969.09,2025-01-26,CORPORATE_CARD
11423,671,23,432.45,2024-11-06,CORPORATE_CARD
11424,671,23,1547.78,2024-12-05,CORPORATE_CARD
11425,671,23,87.25,2025-03-12,CORPORATE_CARD
11426,671,23,534.9,2025-03-08,CORPORATE_CARD
11427,671,23,585.06,2025-01-09,CORPORATE_CARD
11428,671,23,1509.13,2025-03-28,CORPORATE_CARD
11429,671,23,1785.81,2024-12-19,CORPORATE_CARD
11430,671,23,2038.96,2025-03-23,CORPORATE_CARD
11431,671,23,1576.57,2024-10-29,CORPORATE_CARD
11432,671,23,1320.64,2024-11-03,CORPORATE_CARD
11433,671,23,2333.16,2025-03-19,CORPORATE_CARD
11434,671,23,157.88,2024-10-08,CORPORATE_CARD
11435,671,23,2327.7,2024-12-25,CORPORATE_CARD
11436,671,23,311.12,2024-11-25,CORPORATE_CARD
11437,671,23,404.78,2024-11-17,CORPORATE_CARD
11438,671,23,562.94,2024-10-25,CORPORATE_CARD
11439,671,23,2297.82,2024-12-17,CORPORATE_CARD
11440,671,23,1240.33,2024-11-27,CORPORATE_CARD
11441,671,23,2172.03,2025-03-21,CORPORATE_CARD
11442,671,23,546.37,2024-10-04,CORPORATE_CARD
11443,671,23,439.26,2025-03-12,CORPORATE_CARD
11444,671,23,1515.15,2025-03-19,CORPORATE_CARD
11445,671,23,126.37,2025-03-29,CORPORATE_CARD
11446,688,23,536.68,2025-03-24,CORPORATE_CARD
11447,688,23,797.69,2025-03-13,CORPORATE_CARD
11448,688,23,1851.07,2025-03-21,CORPORATE_CARD
11449,688,23,565.4,2025-01-01,CORPORATE_CARD
11450,688,23,1171.73,2025-01-12,CORPORATE_CARD
11451,688,23,1814.57,2025-03-30,CORPORATE_CARD
11452,688,23,40.78,2025-02-28,CORPORATE_CARD
11453,688,23,1021.66,2025-03-21,CORPORATE_CARD
11454,688,23,2495.09,2024-10-04,CORPORATE_CARD
11455,688,23,1020.49,2025-01-11,CORPORATE_CARD
11456,688,23,2418.27,2025-03-10,CORPORATE_CARD
11457,688,23,1799.7,2025-02-10,CORPORATE_CARD
11458,688,23,2481.36,2025-03-28,CORPORATE_CARD
11459,688,23,322.36,2024-12-18,CORPORATE_CARD
11460,688,23,1973.92,2025-03-14,CORPORATE_CARD
11461,688,23,339.47,2025-01-21,CORPORATE_CARD
11462,688,23,2321.63,2025-03-11,CORPORATE_CARD
11463,688,23,1271.03,2024-12-11,CORPORATE_CARD
11464,688,23,1354.53,2024-11-15,CORPORATE_CARD
11465,688,23,1980.59,2024-11-12,CORPORATE_CARD
11466,688,23,355.82,2024-10-20,CORPORATE_CARD
11467,688,23,1981.35,2025-03-16,CORPORATE_CARD
11468,688,23,513.96,2024-10-07,CORPORATE_CARD
11469,688,23,765.93,2025-03-11,CORPORATE_CARD
11470,688,23,1618.52,2025-03-02,CORPORATE_CARD
11471,688,23,1091.45,2024-12-29,CORPORATE_CARD
11472,688,23,1907.21,2025-03-17,CORPORATE_CARD
11473,688,23,1017.19,2024-10-14,CORPORATE_CARD
11474,688,23,105.34,2025-03-02,CORPORATE_CARD
11475,688,23,896.98,2025-03-15,CORPORATE_CARD
11476,688,23,474.72,2025-03-21,CORPORATE_CARD
11477,688,23,2287.51,2025-03-21,CORPORATE_CARD
11478,676,23,1824.34,2024-12-08,CORPORATE_CARD
11479,676,23,2499.17,2024-11-21,CORPORATE_CARD
11480,676,23,2417.3,2025-03-16,CORPORATE_CARD
11481,676,23,2454.08,2024-11-11,CORPORATE_CARD
11482,676,23,894.92,2025-01-18,CORPORATE_CARD
11483,676,23,671.94,2025-03-05,CORPORATE_CARD
11484,676,23,2185.47,2025-03-30,CORPORATE_CARD
11485,676,23,1182.51,2024-11-26,CORPORATE_CARD
11486,676,23,1197.75,2025-02-20,CORPORATE_CARD
11487,682,23,1821.45,2025-03-19,CORPORATE_CARD
11488,682,23,956.26,2025-03-14,CORPORATE_CARD
11489,682,23,1334.34,2024-12-16,CORPORATE_CARD
11490,682,23,1041.66,2025-03-23,CORPORATE_CARD
11491,682,23,890.29,2025-02-24,CORPORATE_CARD
11492,682,23,2462.55,2025-03-04,CORPORATE_CARD
11493,682,23,1572.92,2024-12-14,CORPORATE_CARD
11494,682,23,2331.83,2024-10-06,CORPORATE_CARD
11495,682,23,1566.1,2025-03-01,CORPORATE_CARD
11496,682,23,1892.9,2024-10-14,CORPORATE_CARD
11497,682,23,541.22,2025-01-20,CORPORATE_CARD
11498,682,23,503.72,2025-03-09,CORPORATE_CARD
11499,682,23,857.72,2024-10-24,CORPORATE_CARD
11500,682,23,1234.93,2025-02-02,CORPORATE_CARD
11501,682,23,1311.18,2025-02-10,CORPORATE_CARD
11502,682,23,931.12,2025-01-16,CORPORATE_CARD
11503,682,23,1976.07,2025-03-28,CORPORATE_CARD
11504,682,23,541.33,2024-12-29,CORPORATE_CARD
11505,682,23,246.01,2025-02-14,CORPORATE_CARD
11506,682,23,1499.15,2025-03-16,CORPORATE_CARD
11507,682,23,569.65,2025-03-14,CORPORATE_CARD
11508,682,23,1399.61,2024-11-07,CORPORATE_CARD
11509,682,23,1639.58,2025-03-23,CORPORATE_CARD
11510,695,23,1241.19,2024-11-08,CORPORATE_CARD
11511,695,23,521.2,2025-03-16,CORPORATE_CARD
11512,695,23,1706.95,2024-12-16,CORPORATE_CARD
11513,695,23,1029.95,2024-11-01,CORPORATE_CARD
11514,695,23,93.23,2025-01-23,CORPORATE_CARD
11515,695,23,227.94,2025-03-30,CORPORATE_CARD
11516,695,23,852.42,2024-10-06,CORPORATE_CARD
11517,695,23,25.55,2024-12-25,CORPORATE_CARD
11518,695,23,1879.72,2025-03-15,CORPORATE_CARD
11519,695,23,646.51,2024-12-11,CORPORATE_CARD
11520,695,23,1901.4,2024-10-30,CORPORATE_CARD
11521,695,23,1472.94,2025-03-05,CORPORATE_CARD
11522,695,23,31.28,2025-03-28,CORPORATE_CARD
11523,695,23,2378.13,2024-11-10,CORPORATE_CARD
11524,695,23,2336.08,2025-03-04,CORPORATE_CARD
11525,695,23,2270.89,2025-03-28,CORPORATE_CARD
11526,695,23,1164.17,2025-03-23,CORPORATE_CARD
11527,695,23,796.87,2024-12-19,CORPORATE_CARD
11528,695,23,2006.81,2025-03-03,CORPORATE_CARD
11529,695,23,2390.41,2025-03-03,CORPORATE_CARD
11530,695,23,2266.7,2025-02-20,CORPORATE_CARD
11531,695,23,1662.16,2025-03-01,CORPORATE_CARD
11532,695,23,1149.12,2025-03-12,CORPORATE_CARD
11533,695,23,967.7,2025-02-26,CORPORATE_CARD
11534,695,23,983.08,2025-01-04,CORPORATE_CARD
11535,695,23,115.51,2025-03-12,CORPORATE_CARD
11536,695,23,317.47,2025-03-06,CORPORATE_CARD
11537,695,23,1910.15,2025-03-18,CORPORATE_CARD
11538,666,23,1694.7,2025-01-14,CORPORATE_CARD
11539,666,23,1284.57,2025-03-26,CORPORATE_CARD
11540,666,23,1425.61,2024-10-29,CORPORATE_CARD
11541,666,23,2242.12,2024-12-02,CORPORATE_CARD
11542,666,23,1560.61,2024-10-21,CORPORATE_CARD
11543,666,23,1669.82,2025-02-07,CORPORATE_CARD
11544,666,23,925.99,2024-12-28,CORPORATE_CARD
11545,666,23,1123.73,2025-03-08,CORPORATE_CARD
11546,666,23,1926.35,2025-03-12,CORPORATE_CARD
11547,666,23,42.6,2025-01-07,CORPORATE_CARD
11548,666,23,855.72,2025-03-23,CORPORATE_CARD
11549,666,23,262.29,2025-03-10,CORPORATE_CARD
11550,666,23,1697.92,2025-02-14,CORPORATE_CARD
11551,666,23,2025.73,2025-03-14,CORPORATE_CARD
11552,666,23,2128.87,2024-10-30,CORPORATE_CARD
11553,693,23,1282.24,2024-12-14,CORPORATE_CARD
11554,674,23,2172.02,2024-12-07,CORPORATE_CARD
11555,674,23,1064.75,2025-03-21,CORPORATE_CARD
11556,674,23,2321.55,2025-03-10,CORPORATE_CARD
11557,674,23,1692.04,2024-11-30,CORPORATE_CARD
11558,674,23,2355.87,2024-12-14,CORPORATE_CARD
11559,674,23,2466.12,2024-10-31,CORPORATE_CARD
11560,674,23,2079.13,2025-01-20,CORPORATE_CARD
11561,674,23,1488.12,2025-01-22,CORPORATE_CARD
11562,674,23,2373.51,2024-12-18,CORPORATE_CARD
11563,674,23,2482.33,2025-02-27,CORPORATE_CARD
11564,674,23,697.07,2025-01-18,CORPORATE_CARD
11565,674,23,441.34,2024-12-11,CORPORATE_CARD
11566,674,23,1237.76,2025-03-26,CORPORATE_CARD
11567,674,23,1653.19,2025-01-28,CORPORATE_CARD
11568,674,23,1918.91,2025-03-04,CORPORATE_CARD
11569,674,23,999.43,2024-10-29,CORPORATE_CARD
11570,686,23,1307.65,2025-01-29,CORPORATE_CARD
11571,686,23,983.43,2025-03-01,CORPORATE_CARD
11572,686,23,2052.68,2024-11-17,CORPORATE_CARD
11573,686,23,2431.81,2025-03-11,CORPORATE_CARD
11574,686,23,888.45,2024-11-15,CORPORATE_CARD
11575,686,23,2027.64,2025-01-17,CORPORATE_CARD
11576,686,23,2137.83,2025-03-06,CORPORATE_CARD
11577,686,23,2162.25,2024-12-08,CORPORATE_CARD
11578,686,23,1799.33,2024-10-16,CORPORATE_CARD
11579,686,23,83.21,2025-03-11,CORPORATE_CARD
11580,686,23,1120.64,2024-11-21,CORPORATE_CARD
11581,686,23,1627.45,2025-03-18,CORPORATE_CARD
11582,686,23,700.41,2025-01-14,CORPORATE_CARD
11583,686,23,1322.44,2024-10-11,CORPORATE_CARD
11584,686,23,2199.28,2024-12-27,CORPORATE_CARD
11585,686,23,665.28,2025-02-16,CORPORATE_CARD
11586,686,23,611.63,2025-01-19,CORPORATE_CARD
11587,686,23,889.76,2024-11-22,CORPORATE_CARD
11588,686,23,2356.08,2025-03-19,CORPORATE_CARD
11589,686,23,1218.05,2025-02-11,CORPORATE_CARD
11590,686,23,593.19,2025-03-10,CORPORATE_CARD
11591,686,23,1830.26,2025-03-20,CORPORATE_CARD
11592,686,23,1022.21,2024-12-09,CORPORATE_CARD
11593,686,23,1811.0,2025-03-07,CORPORATE_CARD
11594,686,23,1032.53,2025-03-13,CORPORATE_CARD
11595,686,23,2440.64,2024-10-02,CORPORATE_CARD
11596,686,23,1749.15,2024-11-01,CORPORATE_CARD
11597,686,23,1957.49,2025-03-29,CORPORATE_CARD
11598,686,23,1160.03,2024-12-31,CORPORATE_CARD
11599,686,23,2012.25,2025-03-27,CORPORATE_CARD
11600,686,23,895.58,2025-03-10,CORPORATE_CARD
11601,686,23,981.15,2024-12-09,CORPORATE_CARD
11602,686,23,2473.85,2025-03-11,CORPORATE_CARD
11603,686,23,97.55,2025-03-22,CORPORATE_CARD
11604,679,23,374.35,2024-12-01,CORPORATE_CARD
11605,679,23,595.39,2025-02-26,CORPORATE_CARD
11606,679,23,1588.31,2024-11-26,CORPORATE_CARD
11607,679,23,525.18,2024-11-23,CORPORATE_CARD
11608,685,23,1628.1,2024-10-15,CORPORATE_CARD
11609,685,23,2459.04,2025-03-17,CORPORATE_CARD
11610,685,23,2254.49,2024-11-12,CORPORATE_CARD
11611,685,23,1870.28,2025-03-17,CORPORATE_CARD
11612,685,23,2130.64,2025-03-16,CORPORATE_CARD
11613,685,23,2260.99,2025-02-09,CORPORATE_CARD
11614,685,23,1964.88,2025-03-18,CORPORATE_CARD
11615,685,23,679.53,2024-10-09,CORPORATE_CARD
11616,685,23,387.93,2024-12-23,CORPORATE_CARD
11617,685,23,2388.44,2025-03-17,CORPORATE_CARD
11618,685,23,2049.95,2025-02-01,CORPORATE_CARD
11619,685,23,2195.89,2025-03-11,CORPORATE_CARD
11620,681,23,136.18,2025-02-05,CORPORATE_CARD
11621,694,23,1500.9,2024-12-30,CORPORATE_CARD
11622,694,23,765.1,2025-03-14,CORPORATE_CARD
11623,694,23,1489.95,2025-03-11,CORPORATE_CARD
11624,694,23,1425.31,2025-02-02,CORPORATE_CARD
11625,694,23,1307.96,2025-02-03,CORPORATE_CARD
11626,694,23,2161.03,2025-03-17,CORPORATE_CARD
11627,694,23,240.81,2025-03-03,CORPORATE_CARD
11628,694,23,2226.38,2025-03-30,CORPORATE_CARD
11629,694,23,1646.87,2025-02-28,CORPORATE_CARD
11630,694,23,2367.54,2025-03-03,CORPORATE_CARD
11631,694,23,545.67,2024-11-21,CORPORATE_CARD
11632,694,23,2365.95,2025-02-22,CORPORATE_CARD
11633,694,23,1679.99,2024-12-30,CORPORATE_CARD
11634,694,23,1723.49,2024-11-15,CORPORATE_CARD
11635,694,23,484.68,2025-01-11,CORPORATE_CARD
11636,694,23,1822.34,2025-01-27,CORPORATE_CARD
11637,694,23,1189.17,2025-02-24,CORPORATE_CARD
11638,694,23,1189.35,2024-10-13,CORPORATE_CARD
11639,694,23,1600.36,2025-03-06,CORPORATE_CARD
11640,694,23,1365.83,2024-12-26,CORPORATE_CARD
11641,694,23,2355.06,2025-01-31,CORPORATE_CARD
11642,694,23,616.91,2025-03-23,CORPORATE_CARD
11643,694,23,2308.04,2024-11-27,CORPORATE_CARD
11644,694,23,1435.71,2024-12-19,CORPORATE_CARD
11645,694,23,1242.66,2025-03-20,CORPORATE_CARD
11646,694,23,1505.6,2025-03-13,CORPORATE_CARD
11647,694,23,2414.35,2024-10-02,CORPORATE_CARD
11648,694,23,278.57,2025-02-06,CORPORATE_CARD
11649,694,23,537.58,2024-11-05,CORPORATE_CARD
11650,694,23,1258.12,2024-11-19,CORPORATE_CARD
11651,680,23,2293.75,2025-03-19,CORPORATE_CARD
11652,680,23,2448.55,2024-12-08,CORPORATE_CARD
11653,680,23,188.69,2024-12-27,CORPORATE_CARD
11654,680,23,2011.55,2025-03-09,CORPORATE_CARD
11655,680,23,1611.92,2024-12-18,CORPORATE_CARD
11656,680,23,99.16,2025-03-27,CORPORATE_CARD
11657,680,23,126.05,2025-02-12,CORPORATE_CARD
11658,680,23,1151.3,2025-03-11,CORPORATE_CARD
11659,680,23,1356.16,2025-03-01,CORPORATE_CARD
11660,680,23,1117.38,2024-10-11,CORPORATE_CARD
11661,680,23,1292.92,2025-02-14,CORPORATE_CARD
11662,680,23,51.31,2025-03-10,CORPORATE_CARD
11663,680,23,2107.53,2025-03-13,CORPORATE_CARD
11664,680,23,552.34,2024-11-17,CORPORATE_CARD
11665,680,23,838.19,2024-10-09,CORPORATE_CARD
11666,680,23,1704.02,2025-03-14,CORPORATE_CARD
11667,680,23,2197.16,2025-01-22,CORPORATE_CARD
11668,680,23,1211.04,2025-03-10,CORPORATE_CARD
11669,680,23,1545.49,2024-12-06,CORPORATE_CARD
11670,680,23,2170.51,2025-03-27,CORPORATE_CARD
11671,680,23,2052.44,2025-02-08,CORPORATE_CARD
11672,680,23,1666.47,2025-03-05,CORPORATE_CARD
11673,680,23,2465.42,2024-10-15,CORPORATE_CARD
11674,680,23,2371.85,2025-03-15,CORPORATE_CARD
11675,680,23,1866.91,2024-11-28,CORPORATE_CARD
11676,680,23,1569.83,2025-03-18,CORPORATE_CARD
11677,680,23,2371.71,2025-01-22,CORPORATE_CARD
11678,680,23,2224.67,2024-11-13,CORPORATE_CARD
11679,680,23,1656.0,2024-10-24,CORPORATE_CARD
11680,680,23,2491.38,2024-11-25,CORPORATE_CARD
11681,680,23,84.29,2025-01-17,CORPORATE_CARD
11682,680,23,2430.0,2024-12-11,CORPORATE_CARD
11683,680,23,1575.17,2025-03-19,CORPORATE_CARD
11684,680,23,37.57,2024-10-28,CORPORATE_CARD
11685,672,23,1557.8,2025-03-22,CORPORATE_CARD
11686,672,23,332.39,2025-03-30,CORPORATE_CARD
11687,672,23,536.64,2025-01-12,CORPORATE_CARD
11688,672,23,118.47,2025-03-18,CORPORATE_CARD
11689,672,23,2370.26,2025-03-21,CORPORATE_CARD
11690,672,23,1020.46,2024-10-18,CORPORATE_CARD
11691,672,23,77.79,2025-03-17,CORPORATE_CARD
11692,672,23,2231.54,2025-01-26,CORPORATE_CARD
11693,672,23,911.59,2025-01-01,CORPORATE_CARD
11694,672,23,897.74,2025-01-05,CORPORATE_CARD
11695,672,23,2446.72,2024-11-20,CORPORATE_CARD
11696,672,23,1503.17,2025-03-24,CORPORATE_CARD
11697,672,23,2013.03,2024-11-05,CORPORATE_CARD
11698,672,23,1992.25,2025-03-11,CORPORATE_CARD
11699,672,23,470.5,2025-03-05,CORPORATE_CARD
11700,672,23,2312.87,2024-10-25,CORPORATE_CARD
11701,672,23,386.27,2025-03-08,CORPORATE_CARD
11702,672,23,1532.91,2025-01-23,CORPORATE_CARD
11703,672,23,1407.1,2025-03-09,CORPORATE_CARD
11704,672,23,35.84,2025-01-23,CORPORATE_CARD
11705,672,23,521.18,2025-03-01,CORPORATE_CARD
11706,672,23,1340.96,2024-12-27,CORPORATE_CARD
11707,672,23,1901.21,2025-01-06,CORPORATE_CARD
11708,672,23,976.66,2024-11-23,CORPORATE_CARD
11709,672,23,2024.18,2025-03-22,CORPORATE_CARD
11710,672,23,1332.66,2025-03-03,CORPORATE_CARD
11711,672,23,1740.47,2025-03-12,CORPORATE_CARD
11712,672,23,2277.37,2025-02-26,CORPORATE_CARD
11713,670,23,1338.45,2024-12-10,CORPORATE_CARD
11714,670,23,563.35,2024-11-27,CORPORATE_CARD
11715,664,23,1226.4,2025-02-03,CORPORATE_CARD
11716,664,23,531.32,2025-03-28,CORPORATE_CARD
11717,664,23,2354.4,2025-02-13,CORPORATE_CARD
11718,664,23,2081.79,2025-03-21,CORPORATE_CARD
11719,664,23,1707.78,2025-02-15,CORPORATE_CARD
11720,664,23,2078.92,2025-03-11,CORPORATE_CARD
11721,664,23,234.5,2025-01-29,CORPORATE_CARD
11722,664,23,384.72,2025-03-05,CORPORATE_CARD
11723,664,23,1917.6,2025-02-11,CORPORATE_CARD
11724,664,23,1105.56,2024-12-26,CORPORATE_CARD
11725,664,23,350.47,2025-03-20,CORPORATE_CARD
11726,664,23,2392.81,2025-02-01,CORPORATE_CARD
11727,664,23,482.05,2025-02-04,CORPORATE_CARD
11728,664,23,1625.14,2025-03-03,CORPORATE_CARD
11729,664,23,1940.66,2025-03-11,CORPORATE_CARD
11730,664,23,1661.92,2024-11-09,CORPORATE_CARD
11731,664,23,2265.53,2025-03-15,CORPORATE_CARD
11732,664,23,628.1,2025-03-27,CORPORATE_CARD
11733,669,23,1826.63,2024-10-27,CORPORATE_CARD
11734,669,23,1560.92,2024-11-30,CORPORATE_CARD
11735,669,23,672.96,2024-11-02,CORPORATE_CARD
11736,669,23,984.51,2024-12-30,CORPORATE_CARD
11737,669,23,863.0,2025-01-05,CORPORATE_CARD
11738,669,23,1911.46,2024-10-03,CORPORATE_CARD
11739,669,23,722.27,2024-11-17,CORPORATE_CARD
11740,669,23,2214.82,2025-03-21,CORPORATE_CARD
11741,669,23,1849.31,2025-02-06,CORPORATE_CARD
11742,669,23,362.17,2025-01-06,CORPORATE_CARD
11743,669,23,1032.87,2025-03-21,CORPORATE_CARD
11744,669,23,612.38,2025-03-26,CORPORATE_CARD
11745,669,23,1122.96,2025-02-20,CORPORATE_CARD
11746,669,23,1499.26,2025-03-10,CORPORATE_CARD
11747,669,23,1965.04,2025-03-24,CORPORATE_CARD
11748,669,23,2004.81,2025-02-25,CORPORATE_CARD
11749,669,23,936.46,2025-03-09,CORPORATE_CARD
11750,669,23,1289.18,2025-02-21,CORPORATE_CARD
11751,669,23,1281.78,2024-11-03,CORPORATE_CARD
11752,669,23,1668.52,2025-01-17,CORPORATE_CARD
11753,669,23,1945.51,2025-01-06,CORPORATE_CARD
11754,669,23,1924.91,2024-10-09,CORPORATE_CARD
11755,669,23,1254.22,2024-10-10,CORPORATE_CARD
11756,669,23,945.96,2024-10-10,CORPORATE_CARD
11757,669,23,940.59,2025-01-08,CORPORATE_CARD
11758,669,23,315.74,2025-02-15,CORPORATE_CARD
11759,669,23,1132.26,2025-03-01,CORPORATE_CARD
11760,669,23,1848.24,2024-11-14,CORPORATE_CARD
11761,669,23,639.59,2025-01-08,CORPORATE_CARD
11762,669,23,1548.85,2025-01-19,CORPORATE_CARD
11763,669,23,178.76,2025-03-13,CORPORATE_CARD
11764,669,23,844.06,2025-03-25,CORPORATE_CARD
11765,669,23,2458.6,2025-01-04,CORPORATE_CARD
11766,669,23,793.59,2024-11-04,CORPORATE_CARD
11767,709,24,770.29,2025-03-01,CORPORATE_CARD
11768,709,24,2280.38,2025-03-13,CORPORATE_CARD
11769,709,24,1239.78,2024-10-03,CORPORATE_CARD
11770,709,24,1008.32,2024-10-10,CORPORATE_CARD
11771,709,24,180.32,2025-03-14,CORPORATE_CARD
11772,709,24,935.35,2025-03-17,CORPORATE_CARD
11773,709,24,1578.35,2025-03-15,CORPORATE_CARD
11774,709,24,1253.68,2025-03-22,CORPORATE_CARD
11775,709,24,2052.33,2025-03-24,CORPORATE_CARD
11776,709,24,725.22,2025-03-28,CORPORATE_CARD
11777,709,24,1400.32,2024-12-30,CORPORATE_CARD
11778,709,24,899.15,2024-12-07,CORPORATE_CARD
11779,709,24,857.12,2024-10-30,CORPORATE_CARD
11780,709,24,2310.99,2025-03-14,CORPORATE_CARD
11781,709,24,2396.59,2025-03-13,CORPORATE_CARD
11782,709,24,1406.65,2025-02-07,CORPORATE_CARD
